Vin_tt,codes_tt,,Vin_ss,codes_ss,,Vin_ff,codes_ff,,Vin_sf,codes_sf,,Vin_fs,codes_fs,,Vin_tt_pre,codes_tt_pre,,Vin_ss_pre,codes_ss_pre,,Vin_ff_pre,codes_ff_pre,,Vin_sf_pre,codes_sf_pre,,Vin_fs_pre,codes_fs_pre
1.38176471,198,,1.38176471,198,,1.38176471,198,,1.38176471,198,,1.38176471,198,,1.38176471,196,,1.38176471,196,,1.38176471,196,,1.38176471,196,,1.38176471,196
1.38352941,198,,1.38352941,198,,1.38352941,198,,1.38352941,198,,1.38352941,198,,1.38352941,196,,1.38352941,196,,1.38352941,196,,1.38352941,196,,1.38352941,196
1.38529412,198,,1.38529412,198,,1.38529412,198,,1.38529412,198,,1.38529412,198,,1.38529412,196,,1.38529412,196,,1.38529412,196,,1.38529412,196,,1.38529412,196
1.38705882,198,,1.38705882,198,,1.38705882,198,,1.38705882,198,,1.38705882,198,,1.38705882,196,,1.38705882,196,,1.38705882,196,,1.38705882,196,,1.38705882,196
1.38882353,199,,1.38882353,199,,1.38882353,199,,1.38882353,199,,1.38882353,199,,1.38882353,197,,1.38882353,197,,1.38882353,197,,1.38882353,197,,1.38882353,197
1.39058824,199,,1.39058824,199,,1.39058824,199,,1.39058824,199,,1.39058824,199,,1.39058824,197,,1.39058824,197,,1.39058824,197,,1.39058824,197,,1.39058824,197
1.39235294,199,,1.39235294,199,,1.39235294,199,,1.39235294,199,,1.39235294,199,,1.39235294,197,,1.39235294,197,,1.39235294,197,,1.39235294,197,,1.39235294,197
1.39411765,200,,1.39411765,200,,1.39411765,200,,1.39411765,200,,1.39411765,200,,1.39411765,197,,1.39411765,197,,1.39411765,197,,1.39411765,197,,1.39411765,197
1.39588235,200,,1.39588235,200,,1.39588235,200,,1.39588235,200,,1.39588235,200,,1.39588235,197,,1.39588235,197,,1.39588235,197,,1.39588235,197,,1.39588235,197
1.39764706,200,,1.39764706,200,,1.39764706,200,,1.39764706,200,,1.39764706,200,,1.39764706,198,,1.39764706,198,,1.39764706,198,,1.39764706,198,,1.39764706,198
1.39941176,200,,1.39941176,200,,1.39941176,200,,1.39941176,200,,1.39941176,200,,1.39941176,198,,1.39941176,198,,1.39941176,198,,1.39941176,198,,1.39941176,198
1.40117647,201,,1.40117647,201,,1.40117647,201,,1.40117647,201,,1.40117647,201,,1.40117647,198,,1.40117647,198,,1.40117647,198,,1.40117647,198,,1.40117647,198
1.40294118,201,,1.40294118,201,,1.40294118,201,,1.40294118,201,,1.40294118,201,,1.40294118,198,,1.40294118,198,,1.40294118,198,,1.40294118,198,,1.40294118,198
1.40470588,201,,1.40470588,201,,1.40470588,201,,1.40470588,201,,1.40470588,201,,1.40470588,199,,1.40470588,199,,1.40470588,199,,1.40470588,199,,1.40470588,199
1.40647059,201,,1.40647059,201,,1.40647059,201,,1.40647059,201,,1.40647059,201,,1.40647059,199,,1.40647059,199,,1.40647059,199,,1.40647059,199,,1.40647059,199
1.40823529,202,,1.40823529,202,,1.40823529,202,,1.40823529,202,,1.40823529,202,,1.40823529,199,,1.40823529,199,,1.40823529,199,,1.40823529,199,,1.40823529,199
1.41,202,,1.41,202,,1.41,202,,1.41,202,,1.41,202,,1.41,200,,1.41,200,,1.41,200,,1.41,200,,1.41,200
1.41176471,202,,1.41176471,202,,1.41176471,202,,1.41176471,202,,1.41176471,202,,1.41176471,200,,1.41176471,200,,1.41176471,200,,1.41176471,200,,1.41176471,200
1.41352941,202,,1.41352941,202,,1.41352941,202,,1.41352941,202,,1.41352941,202,,1.41352941,200,,1.41352941,200,,1.41352941,200,,1.41352941,200,,1.41352941,200
1.41529412,202,,1.41529412,202,,1.41529412,202,,1.41529412,202,,1.41529412,203,,1.41529412,200,,1.41529412,200,,1.41529412,200,,1.41529412,200,,1.41529412,200
1.41705882,203,,1.41705882,203,,1.41705882,203,,1.41705882,203,,1.41705882,203,,1.41705882,201,,1.41705882,201,,1.41705882,201,,1.41705882,201,,1.41705882,201
1.41882353,203,,1.41882353,203,,1.41882353,203,,1.41882353,203,,1.41882353,203,,1.41882353,201,,1.41882353,201,,1.41882353,201,,1.41882353,201,,1.41882353,201
1.42058824,203,,1.42058824,203,,1.42058824,203,,1.42058824,203,,1.42058824,203,,1.42058824,201,,1.42058824,201,,1.42058824,201,,1.42058824,201,,1.42058824,201
1.42235294,203,,1.42235294,203,,1.42235294,203,,1.42235294,203,,1.42235294,203,,1.42235294,201,,1.42235294,201,,1.42235294,201,,1.42235294,201,,1.42235294,201
1.42411765,204,,1.42411765,204,,1.42411765,204,,1.42411765,204,,1.42411765,204,,1.42411765,202,,1.42411765,202,,1.42411765,202,,1.42411765,202,,1.42411765,202
1.42588235,204,,1.42588235,204,,1.42588235,204,,1.42588235,204,,1.42588235,204,,1.42588235,202,,1.42588235,202,,1.42588235,202,,1.42588235,202,,1.42588235,202
1.42764706,204,,1.42764706,204,,1.42764706,204,,1.42764706,204,,1.42764706,204,,1.42764706,202,,1.42764706,202,,1.42764706,202,,1.42764706,202,,1.42764706,202
1.42941176,205,,1.42941176,205,,1.42941176,205,,1.42941176,205,,1.42941176,205,,1.42941176,202,,1.42941176,202,,1.42941176,202,,1.42941176,202,,1.42941176,202
1.43117647,205,,1.43117647,205,,1.43117647,205,,1.43117647,205,,1.43117647,205,,1.43117647,202,,1.43117647,202,,1.43117647,202,,1.43117647,202,,1.43117647,202
1.43294118,205,,1.43294118,205,,1.43294118,205,,1.43294118,205,,1.43294118,205,,1.43294118,203,,1.43294118,203,,1.43294118,203,,1.43294118,203,,1.43294118,203
1.43470588,205,,1.43470588,205,,1.43470588,205,,1.43470588,205,,1.43470588,205,,1.43470588,203,,1.43470588,203,,1.43470588,203,,1.43470588,203,,1.43470588,203
1.43647059,206,,1.43647059,205,,1.43647059,206,,1.43647059,206,,1.43647059,205,,1.43647059,203,,1.43647059,203,,1.43647059,203,,1.43647059,203,,1.43647059,203
1.43823529,206,,1.43823529,206,,1.43823529,206,,1.43823529,206,,1.43823529,206,,1.43823529,203,,1.43823529,203,,1.43823529,203,,1.43823529,203,,1.43823529,203
1.44,206,,1.44,206,,1.44,206,,1.44,206,,1.44,206,,1.44,204,,1.44,204,,1.44,204,,1.44,204,,1.44,204
1.44176471,206,,1.44176471,206,,1.44176471,206,,1.44176471,206,,1.44176471,206,,1.44176471,204,,1.44176471,204,,1.44176471,204,,1.44176471,204,,1.44176471,204
1.44352941,207,,1.44352941,207,,1.44352941,207,,1.44352941,207,,1.44352941,207,,1.44352941,204,,1.44352941,204,,1.44352941,204,,1.44352941,204,,1.44352941,204
1.44529412,207,,1.44529412,207,,1.44529412,207,,1.44529412,207,,1.44529412,207,,1.44529412,205,,1.44529412,205,,1.44529412,205,,1.44529412,205,,1.44529412,205
1.44705882,207,,1.44705882,207,,1.44705882,207,,1.44705882,207,,1.44705882,207,,1.44705882,205,,1.44705882,205,,1.44705882,205,,1.44705882,205,,1.44705882,205
1.44882353,207,,1.44882353,208,,1.44882353,207,,1.44882353,207,,1.44882353,207,,1.44882353,205,,1.44882353,205,,1.44882353,205,,1.44882353,205,,1.44882353,205
1.45058824,208,,1.45058824,208,,1.45058824,208,,1.45058824,208,,1.45058824,208,,1.45058824,205,,1.45058824,205,,1.45058824,205,,1.45058824,205,,1.45058824,205
1.45235294,208,,1.45235294,208,,1.45235294,208,,1.45235294,208,,1.45235294,208,,1.45235294,205,,1.45235294,205,,1.45235294,205,,1.45235294,205,,1.45235294,205
1.45411765,208,,1.45411765,208,,1.45411765,208,,1.45411765,208,,1.45411765,208,,1.45411765,206,,1.45411765,206,,1.45411765,206,,1.45411765,206,,1.45411765,206
1.45588235,208,,1.45588235,208,,1.45588235,208,,1.45588235,208,,1.45588235,208,,1.45588235,206,,1.45588235,206,,1.45588235,206,,1.45588235,206,,1.45588235,206
1.45764706,209,,1.45764706,209,,1.45764706,209,,1.45764706,209,,1.45764706,209,,1.45764706,206,,1.45764706,206,,1.45764706,206,,1.45764706,206,,1.45764706,206
1.45941176,209,,1.45941176,209,,1.45941176,209,,1.45941176,209,,1.45941176,209,,1.45941176,206,,1.45941176,206,,1.45941176,206,,1.45941176,206,,1.45941176,206
1.46117647,209,,1.46117647,209,,1.46117647,209,,1.46117647,209,,1.46117647,209,,1.46117647,207,,1.46117647,207,,1.46117647,207,,1.46117647,207,,1.46117647,207
1.46294118,209,,1.46294118,209,,1.46294118,209,,1.46294118,209,,1.46294118,209,,1.46294118,207,,1.46294118,207,,1.46294118,207,,1.46294118,207,,1.46294118,207
1.46470588,210,,1.46470588,210,,1.46470588,210,,1.46470588,210,,1.46470588,210,,1.46470588,207,,1.46470588,207,,1.46470588,207,,1.46470588,207,,1.46470588,207
1.46647059,210,,1.46647059,210,,1.46647059,210,,1.46647059,210,,1.46647059,210,,1.46647059,208,,1.46647059,208,,1.46647059,208,,1.46647059,208,,1.46647059,208
1.46823529,210,,1.46823529,210,,1.46823529,210,,1.46823529,210,,1.46823529,210,,1.46823529,208,,1.46823529,208,,1.46823529,208,,1.46823529,208,,1.46823529,208
1.47,210,,1.47,210,,1.47,210,,1.47,210,,1.47,210,,1.47,208,,1.47,208,,1.47,208,,1.47,208,,1.47,208
1.47176471,211,,1.47176471,211,,1.47176471,211,,1.47176471,211,,1.47176471,211,,1.47176471,208,,1.47176471,208,,1.47176471,208,,1.47176471,208,,1.47176471,208
1.47352941,211,,1.47352941,211,,1.47352941,211,,1.47352941,211,,1.47352941,211,,1.47352941,209,,1.47352941,209,,1.47352941,209,,1.47352941,209,,1.47352941,209
1.47529412,211,,1.47529412,211,,1.47529412,211,,1.47529412,211,,1.47529412,211,,1.47529412,209,,1.47529412,209,,1.47529412,209,,1.47529412,209,,1.47529412,209
1.47705882,211,,1.47705882,211,,1.47705882,211,,1.47705882,211,,1.47705882,211,,1.47705882,209,,1.47705882,209,,1.47705882,209,,1.47705882,209,,1.47705882,209
1.47882353,212,,1.47882353,212,,1.47882353,212,,1.47882353,212,,1.47882353,212,,1.47882353,209,,1.47882353,209,,1.47882353,209,,1.47882353,209,,1.47882353,209
1.48058824,212,,1.48058824,212,,1.48058824,212,,1.48058824,212,,1.48058824,212,,1.48058824,210,,1.48058824,210,,1.48058824,210,,1.48058824,210,,1.48058824,210
1.48235294,212,,1.48235294,212,,1.48235294,212,,1.48235294,212,,1.48235294,212,,1.48235294,210,,1.48235294,210,,1.48235294,210,,1.48235294,210,,1.48235294,210
1.48411765,212,,1.48411765,212,,1.48411765,212,,1.48411765,212,,1.48411765,212,,1.48411765,210,,1.48411765,210,,1.48411765,210,,1.48411765,210,,1.48411765,210
1.48588235,213,,1.48588235,213,,1.48588235,213,,1.48588235,213,,1.48588235,213,,1.48588235,210,,1.48588235,210,,1.48588235,210,,1.48588235,210,,1.48588235,210
1.48764706,213,,1.48764706,213,,1.48764706,213,,1.48764706,213,,1.48764706,213,,1.48764706,210,,1.48764706,210,,1.48764706,210,,1.48764706,211,,1.48764706,210
1.48941176,213,,1.48941176,213,,1.48941176,213,,1.48941176,213,,1.48941176,213,,1.48941176,211,,1.48941176,211,,1.48941176,211,,1.48941176,211,,1.48941176,211
1.49117647,213,,1.49117647,213,,1.49117647,213,,1.49117647,213,,1.49117647,213,,1.49117647,211,,1.49117647,211,,1.49117647,211,,1.49117647,211,,1.49117647,211
1.49294118,214,,1.49294118,214,,1.49294118,214,,1.49294118,214,,1.49294118,214,,1.49294118,211,,1.49294118,211,,1.49294118,211,,1.49294118,211,,1.49294118,211
1.49470588,214,,1.49470588,214,,1.49470588,214,,1.49470588,214,,1.49470588,214,,1.49470588,212,,1.49470588,212,,1.49470588,212,,1.49470588,212,,1.49470588,212
1.49647059,214,,1.49647059,214,,1.49647059,214,,1.49647059,214,,1.49647059,214,,1.49647059,212,,1.49647059,212,,1.49647059,212,,1.49647059,212,,1.49647059,212
1.49823529,214,,1.49823529,214,,1.49823529,214,,1.49823529,214,,1.49823529,214,,1.49823529,212,,1.49823529,212,,1.49823529,212,,1.49823529,212,,1.49823529,212
1.5,215,,1.5,215,,1.5,215,,1.5,215,,1.5,215,,1.5,212,,1.5,212,,1.5,212,,1.5,212,,1.5,212
1.50176471,215,,1.50176471,215,,1.50176471,215,,1.50176471,215,,1.50176471,215,,1.50176471,213,,1.50176471,213,,1.50176471,213,,1.50176471,213,,1.50176471,213
1.50352941,215,,1.50352941,215,,1.50352941,215,,1.50352941,215,,1.50352941,215,,1.50352941,213,,1.50352941,213,,1.50352941,213,,1.50352941,213,,1.50352941,213
1.50529412,215,,1.50529412,215,,1.50529412,215,,1.50529412,215,,1.50529412,215,,1.50529412,213,,1.50529412,213,,1.50529412,213,,1.50529412,213,,1.50529412,213
1.50705882,216,,1.50705882,216,,1.50705882,216,,1.50705882,216,,1.50705882,216,,1.50705882,213,,1.50705882,213,,1.50705882,213,,1.50705882,213,,1.50705882,213
1.50882353,216,,1.50882353,216,,1.50882353,216,,1.50882353,216,,1.50882353,216,,1.50882353,213,,1.50882353,213,,1.50882353,213,,1.50882353,214,,1.50882353,213
1.51058824,216,,1.51058824,216,,1.51058824,216,,1.51058824,216,,1.51058824,216,,1.51058824,214,,1.51058824,214,,1.51058824,214,,1.51058824,214,,1.51058824,214
1.51235294,216,,1.51235294,216,,1.51235294,216,,1.51235294,217,,1.51235294,216,,1.51235294,214,,1.51235294,214,,1.51235294,214,,1.51235294,214,,1.51235294,214
1.51411765,217,,1.51411765,217,,1.51411765,217,,1.51411765,217,,1.51411765,217,,1.51411765,214,,1.51411765,214,,1.51411765,214,,1.51411765,214,,1.51411765,214
1.51588235,217,,1.51588235,217,,1.51588235,217,,1.51588235,217,,1.51588235,217,,1.51588235,214,,1.51588235,214,,1.51588235,214,,1.51588235,215,,1.51588235,214
1.51764706,217,,1.51764706,217,,1.51764706,217,,1.51764706,217,,1.51764706,217,,1.51764706,215,,1.51764706,215,,1.51764706,215,,1.51764706,215,,1.51764706,215
1.51941176,217,,1.51941176,218,,1.51941176,217,,1.51941176,218,,1.51941176,217,,1.51941176,215,,1.51941176,215,,1.51941176,215,,1.51941176,215,,1.51941176,215
1.52117647,218,,1.52117647,218,,1.52117647,218,,1.52117647,218,,1.52117647,218,,1.52117647,215,,1.52117647,215,,1.52117647,215,,1.52117647,215,,1.52117647,215
1.52294118,218,,1.52294118,218,,1.52294118,218,,1.52294118,218,,1.52294118,218,,1.52294118,215,,1.52294118,215,,1.52294118,215,,1.52294118,215,,1.52294118,215
1.52470588,218,,1.52470588,218,,1.52470588,218,,1.52470588,218,,1.52470588,218,,1.52470588,216,,1.52470588,216,,1.52470588,216,,1.52470588,216,,1.52470588,216
1.52647059,218,,1.52647059,218,,1.52647059,218,,1.52647059,218,,1.52647059,218,,1.52647059,216,,1.52647059,216,,1.52647059,216,,1.52647059,216,,1.52647059,216
1.52823529,219,,1.52823529,219,,1.52823529,219,,1.52823529,219,,1.52823529,219,,1.52823529,216,,1.52823529,216,,1.52823529,216,,1.52823529,216,,1.52823529,216
1.53,219,,1.53,219,,1.53,219,,1.53,219,,1.53,219,,1.53,217,,1.53,217,,1.53,217,,1.53,217,,1.53,217
1.53176471,219,,1.53176471,219,,1.53176471,219,,1.53176471,219,,1.53176471,219,,1.53176471,217,,1.53176471,217,,1.53176471,217,,1.53176471,217,,1.53176471,217
1.53352941,219,,1.53352941,219,,1.53352941,219,,1.53352941,219,,1.53352941,219,,1.53352941,217,,1.53352941,217,,1.53352941,217,,1.53352941,217,,1.53352941,217
1.53529412,220,,1.53529412,220,,1.53529412,220,,1.53529412,220,,1.53529412,220,,1.53529412,217,,1.53529412,217,,1.53529412,217,,1.53529412,217,,1.53529412,217
1.53705882,220,,1.53705882,220,,1.53705882,220,,1.53705882,220,,1.53705882,220,,1.53705882,218,,1.53705882,218,,1.53705882,218,,1.53705882,218,,1.53705882,218
1.53882353,220,,1.53882353,220,,1.53882353,220,,1.53882353,220,,1.53882353,220,,1.53882353,218,,1.53882353,218,,1.53882353,218,,1.53882353,218,,1.53882353,218
1.54058824,221,,1.54058824,221,,1.54058824,221,,1.54058824,221,,1.54058824,221,,1.54058824,218,,1.54058824,218,,1.54058824,218,,1.54058824,218,,1.54058824,218
1.54235294,221,,1.54235294,221,,1.54235294,221,,1.54235294,221,,1.54235294,221,,1.54235294,218,,1.54235294,218,,1.54235294,218,,1.54235294,218,,1.54235294,218
1.54411765,221,,1.54411765,221,,1.54411765,221,,1.54411765,221,,1.54411765,221,,1.54411765,218,,1.54411765,218,,1.54411765,218,,1.54411765,219,,1.54411765,218
1.54588235,221,,1.54588235,221,,1.54588235,221,,1.54588235,221,,1.54588235,221,,1.54588235,219,,1.54588235,219,,1.54588235,219,,1.54588235,219,,1.54588235,219
1.54764706,221,,1.54764706,221,,1.54764706,221,,1.54764706,221,,1.54764706,221,,1.54764706,219,,1.54764706,219,,1.54764706,219,,1.54764706,219,,1.54764706,219
1.54941176,222,,1.54941176,222,,1.54941176,222,,1.54941176,222,,1.54941176,222,,1.54941176,219,,1.54941176,219,,1.54941176,219,,1.54941176,219,,1.54941176,219
1.55117647,222,,1.55117647,222,,1.55117647,222,,1.55117647,222,,1.55117647,222,,1.55117647,219,,1.55117647,219,,1.55117647,219,,1.55117647,220,,1.55117647,219
1.55294118,222,,1.55294118,222,,1.55294118,222,,1.55294118,222,,1.55294118,222,,1.55294118,220,,1.55294118,220,,1.55294118,220,,1.55294118,220,,1.55294118,220
1.55470588,222,,1.55470588,222,,1.55470588,222,,1.55470588,222,,1.55470588,222,,1.55470588,220,,1.55470588,220,,1.55470588,220,,1.55470588,220,,1.55470588,220
1.55647059,223,,1.55647059,223,,1.55647059,223,,1.55647059,223,,1.55647059,223,,1.55647059,220,,1.55647059,220,,1.55647059,220,,1.55647059,220,,1.55647059,220
1.55823529,223,,1.55823529,223,,1.55823529,223,,1.55823529,223,,1.55823529,223,,1.55823529,221,,1.55823529,221,,1.55823529,221,,1.55823529,221,,1.55823529,221
1.56,223,,1.56,223,,1.56,223,,1.56,223,,1.56,223,,1.56,221,,1.56,221,,1.56,221,,1.56,221,,1.56,221
1.56176471,223,,1.56176471,223,,1.56176471,223,,1.56176471,223,,1.56176471,223,,1.56176471,221,,1.56176471,221,,1.56176471,221,,1.56176471,221,,1.56176471,221
1.56352941,224,,1.56352941,224,,1.56352941,224,,1.56352941,224,,1.56352941,224,,1.56352941,221,,1.56352941,221,,1.56352941,221,,1.56352941,221,,1.56352941,221
1.56529412,224,,1.56529412,224,,1.56529412,224,,1.56529412,224,,1.56529412,224,,1.56529412,221,,1.56529412,221,,1.56529412,221,,1.56529412,222,,1.56529412,221
1.56705882,224,,1.56705882,224,,1.56705882,224,,1.56705882,224,,1.56705882,224,,1.56705882,222,,1.56705882,222,,1.56705882,222,,1.56705882,222,,1.56705882,222
1.56882353,225,,1.56882353,225,,1.56882353,225,,1.56882353,225,,1.56882353,225,,1.56882353,222,,1.56882353,222,,1.56882353,222,,1.56882353,222,,1.56882353,222
1.57058824,225,,1.57058824,225,,1.57058824,225,,1.57058824,225,,1.57058824,225,,1.57058824,222,,1.57058824,222,,1.57058824,222,,1.57058824,222,,1.57058824,222
1.57235294,225,,1.57235294,225,,1.57235294,225,,1.57235294,225,,1.57235294,225,,1.57235294,222,,1.57235294,222,,1.57235294,223,,1.57235294,223,,1.57235294,223
1.57411765,225,,1.57411765,225,,1.57411765,225,,1.57411765,225,,1.57411765,225,,1.57411765,223,,1.57411765,223,,1.57411765,223,,1.57411765,223,,1.57411765,223
1.57588235,226,,1.57588235,226,,1.57588235,226,,1.57588235,226,,1.57588235,226,,1.57588235,223,,1.57588235,223,,1.57588235,223,,1.57588235,223,,1.57588235,223
1.57764706,226,,1.57764706,226,,1.57764706,226,,1.57764706,226,,1.57764706,226,,1.57764706,223,,1.57764706,223,,1.57764706,223,,1.57764706,223,,1.57764706,223
1.57941176,226,,1.57941176,226,,1.57941176,226,,1.57941176,226,,1.57941176,226,,1.57941176,223,,1.57941176,223,,1.57941176,223,,1.57941176,223,,1.57941176,223
1.58117647,226,,1.58117647,226,,1.58117647,226,,1.58117647,226,,1.58117647,226,,1.58117647,224,,1.58117647,224,,1.58117647,224,,1.58117647,224,,1.58117647,224
1.58294118,227,,1.58294118,227,,1.58294118,227,,1.58294118,227,,1.58294118,227,,1.58294118,224,,1.58294118,224,,1.58294118,224,,1.58294118,224,,1.58294118,224
1.58470588,227,,1.58470588,227,,1.58470588,227,,1.58470588,227,,1.58470588,227,,1.58470588,224,,1.58470588,224,,1.58470588,224,,1.58470588,224,,1.58470588,224
1.58647059,227,,1.58647059,227,,1.58647059,227,,1.58647059,227,,1.58647059,227,,1.58647059,225,,1.58647059,225,,1.58647059,225,,1.58647059,225,,1.58647059,225
1.58823529,227,,1.58823529,227,,1.58823529,227,,1.58823529,227,,1.58823529,227,,1.58823529,225,,1.58823529,225,,1.58823529,225,,1.58823529,225,,1.58823529,225
1.59,228,,1.59,228,,1.59,228,,1.59,228,,1.59,228,,1.59,225,,1.59,225,,1.59,225,,1.59,225,,1.59,225
1.59176471,228,,1.59176471,228,,1.59176471,228,,1.59176471,228,,1.59176471,228,,1.59176471,225,,1.59176471,225,,1.59176471,225,,1.59176471,225,,1.59176471,225
1.59352941,228,,1.59352941,228,,1.59352941,228,,1.59352941,228,,1.59352941,228,,1.59352941,226,,1.59352941,226,,1.59352941,226,,1.59352941,226,,1.59352941,226
1.59529412,228,,1.59529412,228,,1.59529412,228,,1.59529412,228,,1.59529412,228,,1.59529412,226,,1.59529412,226,,1.59529412,226,,1.59529412,226,,1.59529412,226
1.59705882,229,,1.59705882,229,,1.59705882,229,,1.59705882,229,,1.59705882,229,,1.59705882,226,,1.59705882,226,,1.59705882,226,,1.59705882,226,,1.59705882,226
1.59882353,229,,1.59882353,229,,1.59882353,229,,1.59882353,229,,1.59882353,229,,1.59882353,226,,1.59882353,226,,1.59882353,226,,1.59882353,226,,1.59882353,226
1.60058824,229,,1.60058824,229,,1.60058824,229,,1.60058824,229,,1.60058824,229,,1.60058824,227,,1.60058824,227,,1.60058824,227,,1.60058824,227,,1.60058824,227
1.60235294,229,,1.60235294,229,,1.60235294,229,,1.60235294,229,,1.60235294,229,,1.60235294,227,,1.60235294,227,,1.60235294,227,,1.60235294,227,,1.60235294,227
1.60411765,230,,1.60411765,230,,1.60411765,230,,1.60411765,230,,1.60411765,230,,1.60411765,227,,1.60411765,227,,1.60411765,227,,1.60411765,227,,1.60411765,227
1.60588235,230,,1.60588235,230,,1.60588235,230,,1.60588235,230,,1.60588235,230,,1.60588235,227,,1.60588235,227,,1.60588235,227,,1.60588235,227,,1.60588235,227
1.60764706,230,,1.60764706,230,,1.60764706,230,,1.60764706,230,,1.60764706,230,,1.60764706,228,,1.60764706,228,,1.60764706,228,,1.60764706,228,,1.60764706,228
1.60941176,230,,1.60941176,230,,1.60941176,230,,1.60941176,230,,1.60941176,230,,1.60941176,228,,1.60941176,228,,1.60941176,228,,1.60941176,228,,1.60941176,228
1.61117647,231,,1.61117647,231,,1.61117647,231,,1.61117647,231,,1.61117647,231,,1.61117647,228,,1.61117647,228,,1.61117647,228,,1.61117647,228,,1.61117647,228
1.61294118,231,,1.61294118,231,,1.61294118,231,,1.61294118,231,,1.61294118,231,,1.61294118,228,,1.61294118,228,,1.61294118,228,,1.61294118,228,,1.61294118,228
1.61470588,231,,1.61470588,231,,1.61470588,231,,1.61470588,231,,1.61470588,231,,1.61470588,229,,1.61470588,229,,1.61470588,229,,1.61470588,229,,1.61470588,229
1.61647059,231,,1.61647059,231,,1.61647059,231,,1.61647059,232,,1.61647059,231,,1.61647059,229,,1.61647059,229,,1.61647059,229,,1.61647059,229,,1.61647059,229
1.61823529,232,,1.61823529,232,,1.61823529,232,,1.61823529,232,,1.61823529,232,,1.61823529,229,,1.61823529,229,,1.61823529,229,,1.61823529,229,,1.61823529,229
1.62,232,,1.62,232,,1.62,232,,1.62,232,,1.62,232,,1.62,229,,1.62,229,,1.62,229,,1.62,229,,1.62,229
1.62176471,232,,1.62176471,232,,1.62176471,232,,1.62176471,232,,1.62176471,232,,1.62176471,229,,1.62176471,229,,1.62176471,229,,1.62176471,230,,1.62176471,229
1.62352941,232,,1.62352941,232,,1.62352941,232,,1.62352941,233,,1.62352941,232,,1.62352941,230,,1.62352941,230,,1.62352941,230,,1.62352941,230,,1.62352941,230
1.62529412,233,,1.62529412,233,,1.62529412,233,,1.62529412,233,,1.62529412,233,,1.62529412,230,,1.62529412,230,,1.62529412,230,,1.62529412,230,,1.62529412,230
1.62705882,233,,1.62705882,233,,1.62705882,233,,1.62705882,233,,1.62705882,233,,1.62705882,230,,1.62705882,230,,1.62705882,230,,1.62705882,230,,1.62705882,230
1.62882353,233,,1.62882353,233,,1.62882353,233,,1.62882353,233,,1.62882353,233,,1.62882353,231,,1.62882353,231,,1.62882353,231,,1.62882353,231,,1.62882353,231
1.63058824,233,,1.63058824,233,,1.63058824,233,,1.63058824,234,,1.63058824,233,,1.63058824,231,,1.63058824,231,,1.63058824,231,,1.63058824,231,,1.63058824,231
1.63235294,234,,1.63235294,234,,1.63235294,234,,1.63235294,234,,1.63235294,234,,1.63235294,231,,1.63235294,231,,1.63235294,231,,1.63235294,231,,1.63235294,231
1.63411765,234,,1.63411765,234,,1.63411765,234,,1.63411765,234,,1.63411765,234,,1.63411765,231,,1.63411765,231,,1.63411765,231,,1.63411765,231,,1.63411765,231
1.63588235,234,,1.63588235,234,,1.63588235,234,,1.63588235,234,,1.63588235,234,,1.63588235,232,,1.63588235,232,,1.63588235,232,,1.63588235,232,,1.63588235,232
1.63764706,234,,1.63764706,234,,1.63764706,234,,1.63764706,234,,1.63764706,234,,1.63764706,232,,1.63764706,232,,1.63764706,232,,1.63764706,232,,1.63764706,232
1.63941176,235,,1.63941176,235,,1.63941176,235,,1.63941176,235,,1.63941176,235,,1.63941176,232,,1.63941176,232,,1.63941176,232,,1.63941176,232,,1.63941176,232
1.64117647,235,,1.64117647,235,,1.64117647,235,,1.64117647,235,,1.64117647,235,,1.64117647,232,,1.64117647,232,,1.64117647,232,,1.64117647,232,,1.64117647,232
1.64294118,235,,1.64294118,235,,1.64294118,235,,1.64294118,235,,1.64294118,235,,1.64294118,233,,1.64294118,233,,1.64294118,233,,1.64294118,233,,1.64294118,233
1.64470588,235,,1.64470588,235,,1.64470588,235,,1.64470588,236,,1.64470588,235,,1.64470588,233,,1.64470588,233,,1.64470588,233,,1.64470588,233,,1.64470588,233
1.64647059,236,,1.64647059,236,,1.64647059,236,,1.64647059,236,,1.64647059,236,,1.64647059,233,,1.64647059,233,,1.64647059,233,,1.64647059,233,,1.64647059,233
1.64823529,236,,1.64823529,236,,1.64823529,236,,1.64823529,236,,1.64823529,236,,1.64823529,233,,1.64823529,233,,1.64823529,233,,1.64823529,233,,1.64823529,233
1.65,236,,1.65,236,,1.65,236,,1.65,236,,1.65,236,,1.65,234,,1.65,234,,1.65,234,,1.65,234,,1.65,234
1.65176471,236,,1.65176471,236,,1.65176471,236,,1.65176471,237,,1.65176471,236,,1.65176471,234,,1.65176471,234,,1.65176471,234,,1.65176471,234,,1.65176471,234
1.65352941,237,,1.65352941,237,,1.65352941,237,,1.65352941,237,,1.65352941,237,,1.65352941,234,,1.65352941,234,,1.65352941,234,,1.65352941,234,,1.65352941,234
1.65529412,237,,1.65529412,237,,1.65529412,237,,1.65529412,237,,1.65529412,237,,1.65529412,234,,1.65529412,234,,1.65529412,234,,1.65529412,234,,1.65529412,234
1.65705882,237,,1.65705882,237,,1.65705882,237,,1.65705882,237,,1.65705882,237,,1.65705882,235,,1.65705882,235,,1.65705882,235,,1.65705882,235,,1.65705882,235
